h_type	date	adress	loc	num_floor	unit_per_floor	north	sought	west	east	floor	area	num_sleep	tel	kitch	service	floor_covering	open	parking	warehouse	balcony	equipment	age	statuse	view	doc_status	nearby		price	unit_price
آپارتمان	1400/10/14	شریعتی جنب بیمارستان ایرانمهر	3	4	2	1	0	0	0	3	70	2	1	MDF	ايرانی	لامنيت	1	0	0	1	شوفاژ_کولر_گاز	15	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3150000000	45000000
آپارتمان	1400/10/14	پاسداران سه راه ضرابخانه	3	5	2	0	0	1	1	مختلف	105	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7350000000	70000000
آپارتمان	1400/10/14	ظفر خ فرید افشار	3	4	1	1	1	0	0	4	87	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	0	شوفاژ_کولر_گاز	12	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4524000000	52000000
آپارتمان	1400/10/14	آیت الله صدر خ بهرام جنوبی	3	2	1	1	0	0	0	2	170	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	27	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14000000000	82352000
آپارتمان	1400/10/14	ده ونك خ شرافتی	3	4	1	0	1	0	0	4	70	2	1	MDF	ايرانی	سراميک	1	0	1	1	کولر_گاز	15	اجاره	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_1960000000	28000000
آپارتمان	1400/10/14	ده ونك خ مجید پور	3	3	1	0	1	0	0	2	85	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	کولر_حیاط_گاز	130	6	14	تخلیه	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2125000000	25000000
آپارتمان	1400/10/14	ده ونك خ مجید پور	3	3	1	0	1	0	0	1	98	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	کولر_حیاط_گاز	130	6	14	تخلیه	سنگ	قولنامه اي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2450000000	25000000
آپارتمان	1400/10/14	ولیعصر نرسیده به پارك وی	3	5	4	0	1	0	0	2	183	3	2	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_استخر_حیاط_چیلر_پکیج_سونا_جکوزی_گاز	3	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_13725000000	75000000
آپارتمان	1400/10/14	گاندی نرسیده به ك سوم	3	4	1	0	1	0	0	3	272	4	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز	500	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12000000000	44117000
آپارتمان	1400/10/14	دروس خ راستوان	3	5	4	1	0	0	0	همكف	133	2	1	چوبي	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_آسانسور_گاز	15	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9400000000	70676000
آپارتمان	1400/10/14	دولت خ رحمانی	3	5	1	0	0	1	1	4	193	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14475000000	75000000
آپارتمان	1400/10/14	اختیاریه شمالی ك زاور	3	4	1	1	0	0	0	1	56	1	1	MDF	ايراني فرنگي	سنگ	1	0	1	1	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3920000000	70000000
آپارتمان	1400/10/14	سئول نیایش	3	4	3	0	1	0	0	همكف	120	3	1	MDF	ايرانی	سراميک	1	0	1	1	کولر_پکیج_گاز	29	مسکونی	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5200000000	43333000
آپارتمان	1400/10/14	ونك ده ونك	3	2	1	0	1	0	0	1	245	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_گاز	10	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_17000000000	69387000
آپارتمان	1400/10/14	پاسداران خ گلستان	3	5	2	0	1	0	0	5	122	3	1	هایگلاس	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز	4	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10500000000	86065000
آپارتمان	1400/10/14	دروس نرسیده به خ شاپوری	3	5	1	1	0	0	0	1	184	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_گاز	3	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_15640000000	85000000
آپارتمان	1400/10/14	دروس نرسیده به خ هدایت	3	5	4	0	1	0	0	همكف	110	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	13	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7000000000	63636000
آپارتمان	1400/10/14	قلهك خ ژیلا	3	4	2	0	1	0	0	4	93	2	1	MDF	ايراني فرنگي	لامنيت	1	0	1	0	شوفاژ_کولر_گاز	27	مسکونی	سيمان	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3720000000	40000000
آپارتمان	1400/10/14	ظفر زرگنده نرسیده به خ متحیری	3	4	1	1	0	0	0	4	75	2	1	MDF	ايرانی	سنگ	1	0	1	0	کولر_گاز	23	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2800000000	37333000
آپارتمان	1400/10/14	جردن نرسیده به خ روانپور	3	5	2	1	1	0	0	2	121	3	1	MDF	ايراني فرنگي	سنگ	1	0	1	1	کولر_آسانسور_گاز	16	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_7750000000	64049000
آپارتمان	1400/10/14	ملاصدرا خ خوارزمی	3	6	4	1	0	0	0	3	86	2	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_آسانسور_پکیج_گاز	7	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6450000000	75000000
آپارتمان	1400/10/14	جردن خ یزدان پناه	3	4	2	1	0	0	0	3	236	4	1	MDF	فرنگی	سنگ سراميک	0	1	1	1	شوفاژ_کولر_آسانسور_گاز	1000	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14000000000	59322000
آپارتمان	1400/10/13	جردن نرسیده به كوی پروین	3	5	2	1	0	0	0	4	146	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_پکیج_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10074000000	69000000
آپارتمان	1400/10/13	دروس خ هدایت	3	5	1	1	0	0	0	4و5	350	4	1	چوبي	ايراني فرنگي	سنگ	1	1	1	1	آسانسور	2	اجاره	سنگ	اوقافي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_36750000000	105000000
آپارتمان	1400/10/13	دولت خ صراف	3	4	2	0	1	0	0	1	115	2	1	MDF	ايرانی	سنگ	1	0	1	1	شوفاژ_کولر_آسانسور_گاز	18	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6670000000	58000000
آپارتمان	1400/10/13	دولت خ قلندری جنوبی خ بختیاری	3	4	1	1	1	0	0	1	50	1	1	MDF	ايراني فرنگي	پارکت	1	0	1	1	شوفاژ_کولر_گاز	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2700000000	54000000
آپارتمان	1400/10/13	پاسداران خ گلستان پنجم	3	6	1	0	1	0	0	زیرهمكف	88	1	1	MDF	ايرانی	پارکت	1	0	0	0	شوفاژ_کولر_گاز	12	تخلیه	سنگ	اوقافي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3520000000	40000000
آپارتمان	1400/10/13	پاسداران خ نگارستان	3	6	1	1	0	0	0	2	112	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_آسانسور_گاز	15	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5500000000	49107000
آپارتمان	1400/10/13	ظفر نونهالان خ دلیری	3	4	6	1	0	0	0	2	185	3	2	MDF	ايراني فرنگي	سراميک	1	1	1	0	فن کوئر_آسانسور_گاز	5	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12000000000	64864000
آپارتمان	1400/10/13	میرداماد خ اطلسی ك پانزدهم	3	5	2	1	0	0	0	1	148	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	کولر_فن کوئر_آسانسور_پکیج_گاز	23	تخلیه	کنيتکس	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8000000000	54054000
آپارتمان	1400/10/13	دروس بلوار شهرزاد خ شواری	3	5	2	0	1	0	0	1	110	2	1	هایگلاس	ايراني فرنگي	پارکت سنگ	1	1	1	0	کولر_آسانسور_پکیج_گاز	1	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8800000000	80000000
آپارتمان	1400/10/13	دولت خ قلندری جنوبی	3	5	2	0	1	0	0	3	137	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	کولر_فن کوئر_آسانسور_گاز	3	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9590000000	70000000
آپارتمان	1400/10/13	شیخ بهائی شمالی 12متری یكم	3	5	4	1	0	0	0	5	67	1	1	MDF	ايراني فرنگي	سنگ	1	1	0	0	شوفاژ_کولر_آسانسور_چیلر_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5025000000	75000000
آپارتمان	1400/10/13	گاندی نرسیده به خ 20	3	4	1	0	1	0	0	4	283	4	1	چوبي	ايراني فرنگي	پارکت	1	0	1	0	شوفاژ_کولر_گاز	30	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14150000000	50000000
آپارتمان	1400/10/13	جردن نرسیده به خ عاطفی	3	5	2	0	1	0	0	2	110	2	1	MDF	ايراني فرنگي	لامنيت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	16	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_10000000000	90900000
آپارتمان	1400/10/13	دولت سه راه نشاط خ زارع	3	4	1	0	1	0	0	4	80	2	1	MDF	ايرانی	سراميک	1	1	1	0	شوفاژ_کولر_گاز	12	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4000000000	50000000
آپارتمان	1400/10/13	ظفر زرگنده خ گوی آبادی	3	4	2	1	1	0	0	3	94	2	1	MDF	ايراني فرنگي	پارکت	1	0	1	1	شوفاژ_کولر_گاز	24	مسکونی	آجر	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_4200000000	44680000
آپارتمان	1400/10/13	میرداماد خ اطلسی	3	5	1	1	1	0	0	2	107	3	1	MDF	ايراني فرنگي	پارکت	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	18	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_6500000000	60747000
آپارتمان	1400/10/13	شیخ بهایی شهرك والفجر	3	3	1	0	1	0	0	2	153	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	30	تخلیه	آجر سه سانت	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8600000000	56209000
آپارتمان	1400/10/13	ظفر زرگنده نرسیده به خ عمرانی	3	4	1	0	1	0	0	2	90	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	0	شوفاژ_کولر_پکیج_گاز	25	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_3600000000	40000000
آپارتمان	1400/10/13	پاسداران خ بهارستان چهارم	3	3	1	0	1	0	0	همكف	35	0	1	MDF	فرنگی	سراميک	1	0	1	0	کولر_گاز	14	اجاره	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_2700000000	77142000
آپارتمان	1400/10/13	دولت خ بهرام جنوبی	3	2	1	1	0	0	0	2	170	3	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_گاز	30	مسکونی	ترکیبی	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_14300000000	84117000
آپارتمان	1400/10/13	دروس خ صالحی حسینی	3	5	4	1	1	0	0	همكف	57	1	1	MDF	ايراني فرنگي	سنگ	1	1	1	0	شوفاژ_کولر_آسانسور_پکیج_گاز	20	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5700000000	100000000
آپارتمان	1400/10/12	پاسداران سه راه ضرابخانه خ نگارستان دوم	3	3	1	1	0	0	0	1	120	2	1	MDF	ايراني فرنگي	سراميک	1	1	1	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_8280000000	69000000
آپارتمان	1400/10/12	دروس قبا	3	5	3	1	1	0	0	2	110	2	1	هایگلاس	ايراني فرنگي	سنگ	1	1	0	1	شوفاژ_کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9350000000	85000000
آپارتمان	1400/10/12	پاسداران تقاطع اختیاریه جنوبی	3	5	4	0	1	0	0	2	194	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور	16	تخلیه	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_12610000000	65000000
آپارتمان	1400/10/12	دولت تقاطع پاسداران	3	5	2	1	0	0	0	4	105	2	1	چوبي	ايراني فرنگي	سنگ	1	1	1	0	کولر_آسانسور_پکیج_گاز	نوساز	تخلیه	ترکیبی	دردست اقدام	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9450000000	90000000
آپارتمان	1400/10/12	پاسداران خ فرخی یزدی	3	4	1	1	0	0	0	4	115	2	1	MDF	ايراني فرنگي	سراميک	1	0	1	1	شوفاژ_کولر_گاز	22	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_5500000000	47826000
آپارتمان	1400/10/12	ونك نرسیده به بوستان آفتاب	3	6	5	1	0	0	0	6	138	3	1	MDF	ايراني فرنگي	سنگ	1	1	1	1	شوفاژ_کولر_آسانسور_گاز	18	مسکونی	سنگ	شخصي	بانک ها_مراکز درمانی_فروشگاه ها_مراکز آموزشی_مراکز ورزشی_مراکز سوخت گیری		_9100000000	65942000
